,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
14785,Indonesia,"Rice, paddy",1996,44168,2702.0,1597.0,27.07
14786,Indonesia,"Rice, paddy",1996,44168,2702.0,1597.0,27.0
14787,Indonesia,"Rice, paddy",1996,44168,2702.0,1597.0,27.2
14788,Indonesia,"Rice, paddy",1996,44168,2702.0,1597.0,26.83
14789,Indonesia,"Rice, paddy",1996,44168,2702.0,1597.0,27.53
14790,Indonesia,Soybeans,1996,11915,2702.0,1597.0,25.41
14791,Indonesia,Soybeans,1996,11915,2702.0,1597.0,27.07
14792,Indonesia,Soybeans,1996,11915,2702.0,1597.0,27.0
14793,Indonesia,Soybeans,1996,11915,2702.0,1597.0,27.2
14794,Indonesia,Soybeans,1996,11915,2702.0,1597.0,26.83
14795,Indonesia,Soybeans,1996,11915,2702.0,1597.0,27.53
14796,Indonesia,Sweet potatoes,1996,113547,2702.0,1597.0,25.41
14797,Indonesia,Sweet potatoes,1996,113547,2702.0,1597.0,27.07
14798,Indonesia,Sweet potatoes,1996,113547,2702.0,1597.0,27.0
14799,Indonesia,Sweet potatoes,1996,113547,2702.0,1597.0,27.2
14800,Indonesia,Sweet potatoes,1996,113547,2702.0,1597.0,26.83
14801,Indonesia,Sweet potatoes,1996,113547,2702.0,1597.0,27.53
14802,Indonesia,Cassava,1997,121718,2702.0,1597.0,25.52
14803,Indonesia,Cassava,1997,121718,2702.0,1597.0,27.37
14804,Indonesia,Cassava,1997,121718,2702.0,1597.0,27.26
14805,Indonesia,Cassava,1997,121718,2702.0,1597.0,27.62
14806,Indonesia,Cassava,1997,121718,2702.0,1597.0,26.83
14807,Indonesia,Cassava,1997,121718,2702.0,1597.0,27.46
14808,Indonesia,Maize,1997,26141,2702.0,1597.0,25.52
14809,Indonesia,Maize,1997,26141,2702.0,1597.0,27.37
14810,Indonesia,Maize,1997,26141,2702.0,1597.0,27.26
14811,Indonesia,Maize,1997,26141,2702.0,1597.0,27.62
14812,Indonesia,Maize,1997,26141,2702.0,1597.0,26.83
14813,Indonesia,Maize,1997,26141,2702.0,1597.0,27.46
14814,Indonesia,Potatoes,1997,162061,2702.0,1597.0,25.52
14815,Indonesia,Potatoes,1997,162061,2702.0,1597.0,27.37
14816,Indonesia,Potatoes,1997,162061,2702.0,1597.0,27.26
14817,Indonesia,Potatoes,1997,162061,2702.0,1597.0,27.62
14818,Indonesia,Potatoes,1997,162061,2702.0,1597.0,26.83
14819,Indonesia,Potatoes,1997,162061,2702.0,1597.0,27.46
14820,Indonesia,"Rice, paddy",1997,44322,2702.0,1597.0,25.52
14821,Indonesia,"Rice, paddy",1997,44322,2702.0,1597.0,27.37
14822,Indonesia,"Rice, paddy",1997,44322,2702.0,1597.0,27.26
14823,Indonesia,"Rice, paddy",1997,44322,2702.0,1597.0,27.62
14824,Indonesia,"Rice, paddy",1997,44322,2702.0,1597.0,26.83
14825,Indonesia,"Rice, paddy",1997,44322,2702.0,1597.0,27.46
14826,Indonesia,Soybeans,1997,12125,2702.0,1597.0,25.52
14827,Indonesia,Soybeans,1997,12125,2702.0,1597.0,27.37
14828,Indonesia,Soybeans,1997,12125,2702.0,1597.0,27.26
14829,Indonesia,Soybeans,1997,12125,2702.0,1597.0,27.62
14830,Indonesia,Soybeans,1997,12125,2702.0,1597.0,26.83
14831,Indonesia,Soybeans,1997,12125,2702.0,1597.0,27.46
14832,Indonesia,Sweet potatoes,1997,94532,2702.0,1597.0,25.52
14833,Indonesia,Sweet potatoes,1997,94532,2702.0,1597.0,27.37
14834,Indonesia,Sweet potatoes,1997,94532,2702.0,1597.0,27.26
14835,Indonesia,Sweet potatoes,1997,94532,2702.0,1597.0,27.62
14836,Indonesia,Sweet potatoes,1997,94532,2702.0,1597.0,26.83
14837,Indonesia,Sweet potatoes,1997,94532,2702.0,1597.0,27.46
14838,Indonesia,Cassava,1998,121925,2702.0,1597.0,25.81
14839,Indonesia,Cassava,1998,121925,2702.0,1597.0,27.58
14840,Indonesia,Cassava,1998,121925,2702.0,1597.0,27.72
14841,Indonesia,Cassava,1998,121925,2702.0,1597.0,27.77
14842,Indonesia,Cassava,1998,121925,2702.0,1597.0,27.28
14843,Indonesia,Cassava,1998,121925,2702.0,1597.0,27.9
14844,Indonesia,Maize,1998,26526,2702.0,1597.0,25.81
14845,Indonesia,Maize,1998,26526,2702.0,1597.0,27.58
14846,Indonesia,Maize,1998,26526,2702.0,1597.0,27.72
14847,Indonesia,Maize,1998,26526,2702.0,1597.0,27.77
14848,Indonesia,Maize,1998,26526,2702.0,1597.0,27.28
14849,Indonesia,Maize,1998,26526,2702.0,1597.0,27.9
14850,Indonesia,Potatoes,1998,153432,2702.0,1597.0,25.81
14851,Indonesia,Potatoes,1998,153432,2702.0,1597.0,27.58
14852,Indonesia,Potatoes,1998,153432,2702.0,1597.0,27.72
14853,Indonesia,Potatoes,1998,153432,2702.0,1597.0,27.77
14854,Indonesia,Potatoes,1998,153432,2702.0,1597.0,27.28
14855,Indonesia,Potatoes,1998,153432,2702.0,1597.0,27.9
14856,Indonesia,"Rice, paddy",1998,41974,2702.0,1597.0,25.81
14857,Indonesia,"Rice, paddy",1998,41974,2702.0,1597.0,27.58
14858,Indonesia,"Rice, paddy",1998,41974,2702.0,1597.0,27.72
14859,Indonesia,"Rice, paddy",1998,41974,2702.0,1597.0,27.77
14860,Indonesia,"Rice, paddy",1998,41974,2702.0,1597.0,27.28
14861,Indonesia,"Rice, paddy",1998,41974,2702.0,1597.0,27.9
14862,Indonesia,Soybeans,1998,11923,2702.0,1597.0,25.81
14863,Indonesia,Soybeans,1998,11923,2702.0,1597.0,27.58
14864,Indonesia,Soybeans,1998,11923,2702.0,1597.0,27.72
14865,Indonesia,Soybeans,1998,11923,2702.0,1597.0,27.77
14866,Indonesia,Soybeans,1998,11923,2702.0,1597.0,27.28
14867,Indonesia,Soybeans,1998,11923,2702.0,1597.0,27.9
14868,Indonesia,Sweet potatoes,1998,95750,2702.0,1597.0,25.81
14869,Indonesia,Sweet potatoes,1998,95750,2702.0,1597.0,27.58
14870,Indonesia,Sweet potatoes,1998,95750,2702.0,1597.0,27.72
14871,Indonesia,Sweet potatoes,1998,95750,2702.0,1597.0,27.77
14872,Indonesia,Sweet potatoes,1998,95750,2702.0,1597.0,27.28
14873,Indonesia,Sweet potatoes,1998,95750,2702.0,1597.0,27.9
14874,Indonesia,Cassava,1999,121763,2702.0,1597.0,25.26
14875,Indonesia,Cassava,1999,121763,2702.0,1597.0,27.01
14876,Indonesia,Cassava,1999,121763,2702.0,1597.0,
14877,Indonesia,Cassava,1999,121763,2702.0,1597.0,27.17
14878,Indonesia,Cassava,1999,121763,2702.0,1597.0,26.62
14879,Indonesia,Cassava,1999,121763,2702.0,1597.0,27.32
14880,Indonesia,Maize,1999,26629,2702.0,1597.0,25.26
14881,Indonesia,Maize,1999,26629,2702.0,1597.0,27.01
14882,Indonesia,Maize,1999,26629,2702.0,1597.0,
14883,Indonesia,Maize,1999,26629,2702.0,1597.0,27.17
14884,Indonesia,Maize,1999,26629,2702.0,1597.0,26.62
14885,Indonesia,Maize,1999,26629,2702.0,1597.0,27.32
14886,Indonesia,Potatoes,1999,147199,2702.0,1597.0,25.26
14887,Indonesia,Potatoes,1999,147199,2702.0,1597.0,27.01
14888,Indonesia,Potatoes,1999,147199,2702.0,1597.0,
14889,Indonesia,Potatoes,1999,147199,2702.0,1597.0,27.17
14890,Indonesia,Potatoes,1999,147199,2702.0,1597.0,26.62
14891,Indonesia,Potatoes,1999,147199,2702.0,1597.0,27.32
14892,Indonesia,"Rice, paddy",1999,42519,2702.0,1597.0,25.26
14893,Indonesia,"Rice, paddy",1999,42519,2702.0,1597.0,27.01
14894,Indonesia,"Rice, paddy",1999,42519,2702.0,1597.0,
14895,Indonesia,"Rice, paddy",1999,42519,2702.0,1597.0,27.17
14896,Indonesia,"Rice, paddy",1999,42519,2702.0,1597.0,26.62
14897,Indonesia,"Rice, paddy",1999,42519,2702.0,1597.0,27.32
14898,Indonesia,Soybeans,1999,12013,2702.0,1597.0,25.26
14899,Indonesia,Soybeans,1999,12013,2702.0,1597.0,27.01
14900,Indonesia,Soybeans,1999,12013,2702.0,1597.0,
14901,Indonesia,Soybeans,1999,12013,2702.0,1597.0,27.17
14902,Indonesia,Soybeans,1999,12013,2702.0,1597.0,26.62
14903,Indonesia,Soybeans,1999,12013,2702.0,1597.0,27.32
14904,Indonesia,Sweet potatoes,1999,96698,2702.0,1597.0,25.26
14905,Indonesia,Sweet potatoes,1999,96698,2702.0,1597.0,27.01
14906,Indonesia,Sweet potatoes,1999,96698,2702.0,1597.0,
14907,Indonesia,Sweet potatoes,1999,96698,2702.0,1597.0,27.17
14908,Indonesia,Sweet potatoes,1999,96698,2702.0,1597.0,26.62
14909,Indonesia,Sweet potatoes,1999,96698,2702.0,1597.0,27.32
14910,Indonesia,Cassava,2000,125305,2702.0,,
14911,Indonesia,Cassava,2000,125305,2702.0,,27.2
14912,Indonesia,Cassava,2000,125305,2702.0,,27.1
14913,Indonesia,Cassava,2000,125305,2702.0,,27.23
14914,Indonesia,Cassava,2000,125305,2702.0,,26.77
14915,Indonesia,Cassava,2000,125305,2702.0,,27.44
14916,Indonesia,Maize,2000,27649,2702.0,,
14917,Indonesia,Maize,2000,27649,2702.0,,27.2
14918,Indonesia,Maize,2000,27649,2702.0,,27.1
14919,Indonesia,Maize,2000,27649,2702.0,,27.23
14920,Indonesia,Maize,2000,27649,2702.0,,26.77
14921,Indonesia,Maize,2000,27649,2702.0,,27.44
14922,Indonesia,Potatoes,2000,133759,2702.0,,
14923,Indonesia,Potatoes,2000,133759,2702.0,,27.2
14924,Indonesia,Potatoes,2000,133759,2702.0,,27.1
14925,Indonesia,Potatoes,2000,133759,2702.0,,27.23
14926,Indonesia,Potatoes,2000,133759,2702.0,,26.77
14927,Indonesia,Potatoes,2000,133759,2702.0,,27.44
14928,Indonesia,"Rice, paddy",2000,44007,2702.0,,
14929,Indonesia,"Rice, paddy",2000,44007,2702.0,,27.2
14930,Indonesia,"Rice, paddy",2000,44007,2702.0,,27.1
14931,Indonesia,"Rice, paddy",2000,44007,2702.0,,27.23
14932,Indonesia,"Rice, paddy",2000,44007,2702.0,,26.77
14933,Indonesia,"Rice, paddy",2000,44007,2702.0,,27.44
14934,Indonesia,Soybeans,2000,12335,2702.0,,
14935,Indonesia,Soybeans,2000,12335,2702.0,,27.2
14936,Indonesia,Soybeans,2000,12335,2702.0,,27.1
14937,Indonesia,Soybeans,2000,12335,2702.0,,27.23
14938,Indonesia,Soybeans,2000,12335,2702.0,,26.77
14939,Indonesia,Soybeans,2000,12335,2702.0,,27.44
14940,Indonesia,Sweet potatoes,2000,94211,2702.0,,
14941,Indonesia,Sweet potatoes,2000,94211,2702.0,,27.2
14942,Indonesia,Sweet potatoes,2000,94211,2702.0,,27.1
14943,Indonesia,Sweet potatoes,2000,94211,2702.0,,27.23
14944,Indonesia,Sweet potatoes,2000,94211,2702.0,,26.77
14945,Indonesia,Sweet potatoes,2000,94211,2702.0,,27.44
14946,Indonesia,Cassava,2001,129407,2702.0,,25.43
14947,Indonesia,Cassava,2001,129407,2702.0,,27.13
14948,Indonesia,Cassava,2001,129407,2702.0,,27.26
14949,Indonesia,Cassava,2001,129407,2702.0,,27.32
14950,Indonesia,Cassava,2001,129407,2702.0,,26.81
14951,Indonesia,Cassava,2001,129407,2702.0,,27.52
14952,Indonesia,Maize,2001,28446,2702.0,,25.43
14953,Indonesia,Maize,2001,28446,2702.0,,27.13
14954,Indonesia,Maize,2001,28446,2702.0,,27.26
14955,Indonesia,Maize,2001,28446,2702.0,,27.32
14956,Indonesia,Maize,2001,28446,2702.0,,26.81
14957,Indonesia,Maize,2001,28446,2702.0,,27.52
14958,Indonesia,Potatoes,2001,148495,2702.0,,25.43
14959,Indonesia,Potatoes,2001,148495,2702.0,,27.13
14960,Indonesia,Potatoes,2001,148495,2702.0,,27.26
14961,Indonesia,Potatoes,2001,148495,2702.0,,27.32
14962,Indonesia,Potatoes,2001,148495,2702.0,,26.81
14963,Indonesia,Potatoes,2001,148495,2702.0,,27.52
14964,Indonesia,"Rice, paddy",2001,43879,2702.0,,25.43
14965,Indonesia,"Rice, paddy",2001,43879,2702.0,,27.13
14966,Indonesia,"Rice, paddy",2001,43879,2702.0,,27.26
14967,Indonesia,"Rice, paddy",2001,43879,2702.0,,27.32
14968,Indonesia,"Rice, paddy",2001,43879,2702.0,,26.81
14969,Indonesia,"Rice, paddy",2001,43879,2702.0,,27.52
14970,Indonesia,Soybeans,2001,12181,2702.0,,25.43
14971,Indonesia,Soybeans,2001,12181,2702.0,,27.13
14972,Indonesia,Soybeans,2001,12181,2702.0,,27.26
14973,Indonesia,Soybeans,2001,12181,2702.0,,27.32
14974,Indonesia,Soybeans,2001,12181,2702.0,,26.81
14975,Indonesia,Soybeans,2001,12181,2702.0,,27.52
14976,Indonesia,Sweet potatoes,2001,96634,2702.0,,25.43
14977,Indonesia,Sweet potatoes,2001,96634,2702.0,,27.13
14978,Indonesia,Sweet potatoes,2001,96634,2702.0,,27.26
14979,Indonesia,Sweet potatoes,2001,96634,2702.0,,27.32
14980,Indonesia,Sweet potatoes,2001,96634,2702.0,,26.81
14981,Indonesia,Sweet potatoes,2001,96634,2702.0,,27.52
14982,Indonesia,Cassava,2002,132491,2702.0,1597.0,25.64
14983,Indonesia,Cassava,2002,132491,2702.0,1597.0,27.4
14984,Indonesia,Cassava,2002,132491,2702.0,1597.0,27.5
14985,Indonesia,Cassava,2002,132491,2702.0,1597.0,27.49
14986,Indonesia,Cassava,2002,132491,2702.0,1597.0,27.01
14987,Indonesia,Cassava,2002,132491,2702.0,1597.0,27.71
14988,Indonesia,Maize,2002,30655,2702.0,1597.0,25.64
14989,Indonesia,Maize,2002,30655,2702.0,1597.0,27.4
14990,Indonesia,Maize,2002,30655,2702.0,1597.0,27.5
14991,Indonesia,Maize,2002,30655,2702.0,1597.0,27.49
14992,Indonesia,Maize,2002,30655,2702.0,1597.0,27.01
14993,Indonesia,Maize,2002,30655,2702.0,1597.0,27.71
14994,Indonesia,Potatoes,2002,155903,2702.0,1597.0,25.64
14995,Indonesia,Potatoes,2002,155903,2702.0,1597.0,27.4
14996,Indonesia,Potatoes,2002,155903,2702.0,1597.0,27.5
14997,Indonesia,Potatoes,2002,155903,2702.0,1597.0,27.49
14998,Indonesia,Potatoes,2002,155903,2702.0,1597.0,27.01
14999,Indonesia,Potatoes,2002,155903,2702.0,1597.0,27.71
15000,Indonesia,"Rice, paddy",2002,44691,2702.0,1597.0,25.64
15001,Indonesia,"Rice, paddy",2002,44691,2702.0,1597.0,27.4
15002,Indonesia,"Rice, paddy",2002,44691,2702.0,1597.0,27.5
15003,Indonesia,"Rice, paddy",2002,44691,2702.0,1597.0,27.49
15004,Indonesia,"Rice, paddy",2002,44691,2702.0,1597.0,27.01
15005,Indonesia,"Rice, paddy",2002,44691,2702.0,1597.0,27.71
15006,Indonesia,Soybeans,2002,12360,2702.0,1597.0,25.64
15007,Indonesia,Soybeans,2002,12360,2702.0,1597.0,27.4
15008,Indonesia,Soybeans,2002,12360,2702.0,1597.0,27.5
15009,Indonesia,Soybeans,2002,12360,2702.0,1597.0,27.49
15010,Indonesia,Soybeans,2002,12360,2702.0,1597.0,27.01
15011,Indonesia,Soybeans,2002,12360,2702.0,1597.0,27.71
15012,Indonesia,Sweet potatoes,2002,99940,2702.0,1597.0,25.64
15013,Indonesia,Sweet potatoes,2002,99940,2702.0,1597.0,27.4
15014,Indonesia,Sweet potatoes,2002,99940,2702.0,1597.0,27.5
15015,Indonesia,Sweet potatoes,2002,99940,2702.0,1597.0,27.49
15016,Indonesia,Sweet potatoes,2002,99940,2702.0,1597.0,27.01
15017,Indonesia,Sweet potatoes,2002,99940,2702.0,1597.0,27.71
15018,Indonesia,Cassava,2004,154679,2702.0,1597.0,25.67
15019,Indonesia,Cassava,2004,154679,2702.0,1597.0,27.42
15020,Indonesia,Cassava,2004,154679,2702.0,1597.0,27.32
15021,Indonesia,Cassava,2004,154679,2702.0,1597.0,27.57
15022,Indonesia,Cassava,2004,154679,2702.0,1597.0,
15023,Indonesia,Cassava,2004,154679,2702.0,1597.0,27.69
15024,Indonesia,Maize,2004,33439,2702.0,1597.0,25.67
15025,Indonesia,Maize,2004,33439,2702.0,1597.0,27.42
15026,Indonesia,Maize,2004,33439,2702.0,1597.0,27.32
15027,Indonesia,Maize,2004,33439,2702.0,1597.0,27.57
15028,Indonesia,Maize,2004,33439,2702.0,1597.0,
15029,Indonesia,Maize,2004,33439,2702.0,1597.0,27.69
15030,Indonesia,Potatoes,2004,163870,2702.0,1597.0,25.67
15031,Indonesia,Potatoes,2004,163870,2702.0,1597.0,27.42
15032,Indonesia,Potatoes,2004,163870,2702.0,1597.0,27.32
15033,Indonesia,Potatoes,2004,163870,2702.0,1597.0,27.57
15034,Indonesia,Potatoes,2004,163870,2702.0,1597.0,
15035,Indonesia,Potatoes,2004,163870,2702.0,1597.0,27.69
15036,Indonesia,"Rice, paddy",2004,45365,2702.0,1597.0,25.67
15037,Indonesia,"Rice, paddy",2004,45365,2702.0,1597.0,27.42
15038,Indonesia,"Rice, paddy",2004,45365,2702.0,1597.0,27.32
15039,Indonesia,"Rice, paddy",2004,45365,2702.0,1597.0,27.57
15040,Indonesia,"Rice, paddy",2004,45365,2702.0,1597.0,
15041,Indonesia,"Rice, paddy",2004,45365,2702.0,1597.0,27.69
15042,Indonesia,Soybeans,2004,12801,2702.0,1597.0,25.67
15043,Indonesia,Soybeans,2004,12801,2702.0,1597.0,27.42
15044,Indonesia,Soybeans,2004,12801,2702.0,1597.0,27.32
15045,Indonesia,Soybeans,2004,12801,2702.0,1597.0,27.57
15046,Indonesia,Soybeans,2004,12801,2702.0,1597.0,
15047,Indonesia,Soybeans,2004,12801,2702.0,1597.0,27.69
15048,Indonesia,Sweet potatoes,2004,103053,2702.0,1597.0,25.67
15049,Indonesia,Sweet potatoes,2004,103053,2702.0,1597.0,27.42
15050,Indonesia,Sweet potatoes,2004,103053,2702.0,1597.0,27.32
15051,Indonesia,Sweet potatoes,2004,103053,2702.0,1597.0,27.57
15052,Indonesia,Sweet potatoes,2004,103053,2702.0,1597.0,
15053,Indonesia,Sweet potatoes,2004,103053,2702.0,1597.0,27.69
15054,Indonesia,Cassava,2005,159224,2702.0,1597.0,25.59
15055,Indonesia,Cassava,2005,159224,2702.0,1597.0,27.22
15056,Indonesia,Cassava,2005,159224,2702.0,1597.0,27.48
15057,Indonesia,Cassava,2005,159224,2702.0,1597.0,27.44
15058,Indonesia,Cassava,2005,159224,2702.0,1597.0,27.11
15059,Indonesia,Cassava,2005,159224,2702.0,1597.0,27.77
15060,Indonesia,Maize,2005,34539,2702.0,1597.0,25.59
15061,Indonesia,Maize,2005,34539,2702.0,1597.0,27.22
15062,Indonesia,Maize,2005,34539,2702.0,1597.0,27.48
15063,Indonesia,Maize,2005,34539,2702.0,1597.0,27.44
15064,Indonesia,Maize,2005,34539,2702.0,1597.0,27.11
15065,Indonesia,Maize,2005,34539,2702.0,1597.0,27.77
15066,Indonesia,Potatoes,2005,164014,2702.0,1597.0,25.59
15067,Indonesia,Potatoes,2005,164014,2702.0,1597.0,27.22
15068,Indonesia,Potatoes,2005,164014,2702.0,1597.0,27.48
15069,Indonesia,Potatoes,2005,164014,2702.0,1597.0,27.44
15070,Indonesia,Potatoes,2005,164014,2702.0,1597.0,27.11
15071,Indonesia,Potatoes,2005,164014,2702.0,1597.0,27.77
15072,Indonesia,"Rice, paddy",2005,45739,2702.0,1597.0,25.59
15073,Indonesia,"Rice, paddy",2005,45739,2702.0,1597.0,27.22
15074,Indonesia,"Rice, paddy",2005,45739,2702.0,1597.0,27.48
15075,Indonesia,"Rice, paddy",2005,45739,2702.0,1597.0,27.44
15076,Indonesia,"Rice, paddy",2005,45739,2702.0,1597.0,27.11
15077,Indonesia,"Rice, paddy",2005,45739,2702.0,1597.0,27.77
15078,Indonesia,Soybeans,2005,13006,2702.0,1597.0,25.59
15079,Indonesia,Soybeans,2005,13006,2702.0,1597.0,27.22
15080,Indonesia,Soybeans,2005,13006,2702.0,1597.0,27.48
15081,Indonesia,Soybeans,2005,13006,2702.0,1597.0,27.44
15082,Indonesia,Soybeans,2005,13006,2702.0,1597.0,27.11
15083,Indonesia,Soybeans,2005,13006,2702.0,1597.0,27.77
15084,Indonesia,Sweet potatoes,2005,104128,2702.0,1597.0,25.59
15085,Indonesia,Sweet potatoes,2005,104128,2702.0,1597.0,27.22
15086,Indonesia,Sweet potatoes,2005,104128,2702.0,1597.0,27.48
15087,Indonesia,Sweet potatoes,2005,104128,2702.0,1597.0,27.44
15088,Indonesia,Sweet potatoes,2005,104128,2702.0,1597.0,27.11
15089,Indonesia,Sweet potatoes,2005,104128,2702.0,1597.0,27.77
15090,Indonesia,Cassava,2006,162829,2702.0,1597.0,25.66
15091,Indonesia,Cassava,2006,162829,2702.0,1597.0,27.39
15092,Indonesia,Cassava,2006,162829,2702.0,1597.0,27.21
15093,Indonesia,Cassava,2006,162829,2702.0,1597.0,27.55
15094,Indonesia,Cassava,2006,162829,2702.0,1597.0,26.98
15095,Indonesia,Cassava,2006,162829,2702.0,1597.0,27.55
15096,Indonesia,Maize,2006,34699,2702.0,1597.0,25.66
15097,Indonesia,Maize,2006,34699,2702.0,1597.0,27.39
15098,Indonesia,Maize,2006,34699,2702.0,1597.0,27.21
15099,Indonesia,Maize,2006,34699,2702.0,1597.0,27.55
15100,Indonesia,Maize,2006,34699,2702.0,1597.0,26.98
15101,Indonesia,Maize,2006,34699,2702.0,1597.0,27.55
15102,Indonesia,Potatoes,2006,169363,2702.0,1597.0,25.66
15103,Indonesia,Potatoes,2006,169363,2702.0,1597.0,27.39
15104,Indonesia,Potatoes,2006,169363,2702.0,1597.0,27.21
15105,Indonesia,Potatoes,2006,169363,2702.0,1597.0,27.55
15106,Indonesia,Potatoes,2006,169363,2702.0,1597.0,26.98
15107,Indonesia,Potatoes,2006,169363,2702.0,1597.0,27.55
15108,Indonesia,"Rice, paddy",2006,46201,2702.0,1597.0,25.66
15109,Indonesia,"Rice, paddy",2006,46201,2702.0,1597.0,27.39
15110,Indonesia,"Rice, paddy",2006,46201,2702.0,1597.0,27.21
15111,Indonesia,"Rice, paddy",2006,46201,2702.0,1597.0,27.55
15112,Indonesia,"Rice, paddy",2006,46201,2702.0,1597.0,26.98
15113,Indonesia,"Rice, paddy",2006,46201,2702.0,1597.0,27.55
15114,Indonesia,Soybeans,2006,12878,2702.0,1597.0,25.66
15115,Indonesia,Soybeans,2006,12878,2702.0,1597.0,27.39
15116,Indonesia,Soybeans,2006,12878,2702.0,1597.0,27.21
15117,Indonesia,Soybeans,2006,12878,2702.0,1597.0,27.55
15118,Indonesia,Soybeans,2006,12878,2702.0,1597.0,26.98
15119,Indonesia,Soybeans,2006,12878,2702.0,1597.0,27.55
15120,Indonesia,Sweet potatoes,2006,105267,2702.0,1597.0,25.66
15121,Indonesia,Sweet potatoes,2006,105267,2702.0,1597.0,27.39
15122,Indonesia,Sweet potatoes,2006,105267,2702.0,1597.0,27.21
15123,Indonesia,Sweet potatoes,2006,105267,2702.0,1597.0,27.55
15124,Indonesia,Sweet potatoes,2006,105267,2702.0,1597.0,26.98
15125,Indonesia,Sweet potatoes,2006,105267,2702.0,1597.0,27.55
15126,Indonesia,Cassava,2007,166362,2702.0,1597.0,25.5
15127,Indonesia,Cassava,2007,166362,2702.0,1597.0,
15128,Indonesia,Cassava,2007,166362,2702.0,1597.0,27.14
15129,Indonesia,Cassava,2007,166362,2702.0,1597.0,27.29
15130,Indonesia,Cassava,2007,166362,2702.0,1597.0,26.88
15131,Indonesia,Cassava,2007,166362,2702.0,1597.0,27.49
15132,Indonesia,Maize,2007,36601,2702.0,1597.0,25.5
15133,Indonesia,Maize,2007,36601,2702.0,1597.0,
15134,Indonesia,Maize,2007,36601,2702.0,1597.0,27.14
15135,Indonesia,Maize,2007,36601,2702.0,1597.0,27.29
15136,Indonesia,Maize,2007,36601,2702.0,1597.0,26.88
15137,Indonesia,Maize,2007,36601,2702.0,1597.0,27.49
15138,Indonesia,Potatoes,2007,160919,2702.0,1597.0,25.5
15139,Indonesia,Potatoes,2007,160919,2702.0,1597.0,
15140,Indonesia,Potatoes,2007,160919,2702.0,1597.0,27.14
15141,Indonesia,Potatoes,2007,160919,2702.0,1597.0,27.29
15142,Indonesia,Potatoes,2007,160919,2702.0,1597.0,26.88
15143,Indonesia,Potatoes,2007,160919,2702.0,1597.0,27.49
15144,Indonesia,"Rice, paddy",2007,47052,2702.0,1597.0,25.5
15145,Indonesia,"Rice, paddy",2007,47052,2702.0,1597.0,
15146,Indonesia,"Rice, paddy",2007,47052,2702.0,1597.0,27.14
15147,Indonesia,"Rice, paddy",2007,47052,2702.0,1597.0,27.29
15148,Indonesia,"Rice, paddy",2007,47052,2702.0,1597.0,26.88
15149,Indonesia,"Rice, paddy",2007,47052,2702.0,1597.0,27.49
15150,Indonesia,Soybeans,2007,12908,2702.0,1597.0,25.5
15151,Indonesia,Soybeans,2007,12908,2702.0,1597.0,
15152,Indonesia,Soybeans,2007,12908,2702.0,1597.0,27.14
15153,Indonesia,Soybeans,2007,12908,2702.0,1597.0,27.29
15154,Indonesia,Soybeans,2007,12908,2702.0,1597.0,26.88
15155,Indonesia,Soybeans,2007,12908,2702.0,1597.0,27.49
15156,Indonesia,Sweet potatoes,2007,106643,2702.0,1597.0,25.5
15157,Indonesia,Sweet potatoes,2007,106643,2702.0,1597.0,
15158,Indonesia,Sweet potatoes,2007,106643,2702.0,1597.0,27.14
15159,Indonesia,Sweet potatoes,2007,106643,2702.0,1597.0,27.29
15160,Indonesia,Sweet potatoes,2007,106643,2702.0,1597.0,26.88
15161,Indonesia,Sweet potatoes,2007,106643,2702.0,1597.0,27.49
15162,Indonesia,Cassava,2008,180950,2702.0,1597.0,25.32
15163,Indonesia,Cassava,2008,180950,2702.0,1597.0,26.97
15164,Indonesia,Cassava,2008,180950,2702.0,1597.0,27.03
15165,Indonesia,Cassava,2008,180950,2702.0,1597.0,27.18
15166,Indonesia,Cassava,2008,180950,2702.0,1597.0,26.65
15167,Indonesia,Cassava,2008,180950,2702.0,1597.0,27.34
15168,Indonesia,Maize,2008,40776,2702.0,1597.0,25.32
15169,Indonesia,Maize,2008,40776,2702.0,1597.0,26.97
15170,Indonesia,Maize,2008,40776,2702.0,1597.0,27.03
15171,Indonesia,Maize,2008,40776,2702.0,1597.0,27.18
15172,Indonesia,Maize,2008,40776,2702.0,1597.0,26.65
15173,Indonesia,Maize,2008,40776,2702.0,1597.0,27.34
15174,Indonesia,Potatoes,2008,166719,2702.0,1597.0,25.32
15175,Indonesia,Potatoes,2008,166719,2702.0,1597.0,26.97
